"","trip_id","bikeid","checkout_time","station_id","name","subscriber_type","month","year","latitude","longitude"
"2603",9900294272,440,15:12:05,2576,"Rainey @ River St","Weekender",10,2015,30.25802,-97.7391
"2604",9992440,434,13:20:21,2574,"Zilker Park","Walk Up",5,2016,30.2659,-97.76822
"2605",12520413,650,15:46:46,2707,"Rainey St @ Cummings","Walk Up",10,2016,30.25579,-97.73982
"2606",9900136522,669,16:12:00,2503,"South Congress & James","24-Hour Kiosk (Austin B-cycle)",5,2014,30.25103,-97.74926
"2607",9900240309,513,10:12:00,2495,"4th & Congress","24-Hour Kiosk (Austin B-cycle)",9,2014,30.26634,-97.74378
"2608",9900048053,772,14:12:00,2567,"Palmer Auditorium","24-Hour Kiosk (Austin B-cycle)",3,2014,30.25971,-97.75346
"2609",11817374,387,06:18:31,2552,"3rd & West","Local365",9,2016,30.2678,-97.75189
"2610",8942955,106,17:16:40,2549,"Long Center @ South 1st & Riverside","Local30",3,2016,30.25941,-97.74971
"2611",14031020,4,14:42:10,3513,"South Congress & Barton Springs at the Austin American-Statesman","Weekender",3,2017,30.25839,-97.74592
"2612",9091107,102,19:54:06,2563,"Davis at Rainey Street","Walk Up",3,2016,30.26019,-97.73845
"2613",9900055596,20,15:12:00,2570,"South Congress & Academy","24-Hour Kiosk (Austin B-cycle)",3,2014,30.25226,-97.74854
"2614",12312312,479,13:07:45,1007,"Lavaca & 6th","Weekender",10,2016,30.26889,-97.74525
"2615",9900145786,998,17:12:00,2538,"Bullock Museum @ Congress & MLK","Local365",5,2015,30.28039,-97.73809
"2616",9900094909,183,14:12:00,2497,"Capitol Station / Congress & 11th","24-Hour Kiosk (Austin B-cycle)",4,2014,30.2726,-97.74127
"2617",9900018125,177,21:12:39,2562,"San Jacinto & 8th Street","Walk Up",1,2016,30.26912,-97.73986
"2618",12330961,107,19:53:46,2539,"Convention Center / 3rd & Trinity","Walk Up",10,2016,30.26426,-97.74023
"2619",9900073404,966,20:12:00,2502,"Barton Springs & Riverside","Local365",3,2015,30.2587,-97.74872
"2620",10099104,195,21:34:07,2563,"Davis at Rainey Street","Local365",5,2016,30.26019,-97.73845
"2621",9900208047,52,20:12:00,2541,"State Capitol @ 14th & Colorado","Walk Up",7,2015,30.27654,-97.74155
"2622",13438019,412,15:56:29,2570,"South Congress & Academy","Weekender",1,2017,30.25226,-97.74854
"2623",9900200567,14,14:12:00,2552,"3rd & West","Walk Up",7,2015,30.2678,-97.75189
"2624",12097049,875,15:32:21,2547,"Guadalupe & 21st","Local365",9,2016,30.28395,-97.74198
"2625",11235686,265,19:11:40,2567,"Palmer Auditorium","Local365",8,2016,30.25971,-97.75346
"2626",14909507,153,14:43:44,2572,"Barton Springs Pool","Walk Up",5,2017,30.26452,-97.7712
"2627",9900009744,409,13:12:00,2501,"5th & Bowie","Local365",1,2015,30.2696,-97.75332
"2628",12845495,406,17:42:48,2539,"Convention Center / 3rd & Trinity","Local365",11,2016,30.26426,-97.74023
"2629",9900181302,428,18:12:00,2539,"Convention Center / 3rd & Trinity","Walk Up",6,2015,30.26426,-97.74023
"2630",14533947,117,20:13:12,3621,"Nueces & 3rd","Local365",4,2017,30.26697,-97.74929
"2631",15063937,88,13:02:21,3377,"MoPac Pedestrian Bridge @ Veterans Drive","Local365",NA,NA,30.27466,-97.77028
"2632",9938052,884,17:54:13,2550,"Republic Square @ Guadalupe & 4th St.","Local365",5,2016,30.26774,-97.74692
"2633",9900183488,30,13:12:00,2712,"Toomey Rd @ South Lamar","Annual Membership (Austin B-cycle)",7,2014,30.26304,-97.75824
"2634",9900339950,393,08:12:00,2498,"Convention Center / 4th St. @ MetroRail","Local365",12,2014,30.26483,-97.739
"2635",9900086434,897,22:12:00,2496,"8th & Congress","Local30",3,2015,30.2698,-97.74186
"2636",13796627,248,16:35:50,2494,"2nd & Congress","Walk Up",2,2017,30.26408,-97.74355
"2637",8317253,248,13:02:27,2501,"5th & Bowie","Local30",1,2016,30.2696,-97.75332
"2638",14059880,706,12:10:14,2562,"San Jacinto & 8th Street","Walk Up",3,2017,30.26912,-97.73986
"2639",8749670,356,12:56:48,2549,"Long Center @ South 1st & Riverside","Walk Up",2,2016,30.25941,-97.74971
"2640",9900022776,800,22:12:00,2498,"Convention Center / 4th St. @ MetroRail","Founding Member (Austin B-cycle)",2,2014,30.26483,-97.739
"2641",10633882,882,18:15:04,2496,"8th & Congress","Explorer",6,2016,30.2698,-97.74186
"2642",13999133,321,14:28:06,2496,"8th & Congress","Local30",3,2017,30.2698,-97.74186
"2643",9900132295,885,22:12:00,2548,"UT West Mall @ Guadalupe","Annual Membership (Austin B-cycle)",5,2014,30.28576,-97.74181
"2644",9900090521,412,13:12:00,NA,"ACC - West & 12th","Local30",3,2015,NA,NA
"2645",11628538,388,23:53:49,2502,"Barton Springs & Riverside","Walk Up",8,2016,30.2587,-97.74872
"2646",10767983,367,18:09:29,2498,"Convention Center / 4th St. @ MetroRail","Walk Up",7,2016,30.26483,-97.739
"2647",9900175590,37,00:12:00,1008,"Nueces @ 3rd","Local365",6,2015,30.26694,-97.74939
"2648",12175791,208,03:33:59,2497,"Capitol Station / Congress & 11th","Walk Up",10,2016,30.2726,-97.74127
"2649",9900127668,14,16:12:00,2562,"San Jacinto & 8th Street","24-Hour Kiosk (Austin B-cycle)",5,2014,30.26912,-97.73986
"2650",9900084277,52,12:12:00,2494,"2nd & Congress","Walk Up",3,2015,30.26408,-97.74355
"2651",9086259,465,14:53:53,2707,"Rainey St @ Cummings","Walk Up",3,2016,30.25579,-97.73982
"2652",9900236657,439,12:12:00,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",8,2015,30.26717,-97.75484
"2653",14776336,484,16:46:45,2541,"State Capitol @ 14th & Colorado","Walk Up",5,2017,30.27654,-97.74155
"2654",9130635,298,14:02:50,2571,"Red River & 8th Street","Walk Up",3,2016,30.26854,-97.73646
"2655",13379990,478,06:53:54,2498,"Convention Center / 4th St. @ MetroRail","Local365",1,2017,30.26483,-97.739
"2656",9900061869,198,19:12:00,2504,"South Congress & Elizabeth","24-Hour Kiosk (Austin B-cycle)",3,2014,30.24891,-97.75019
"2657",9900223945,113,11:12:00,2550,"Republic Square @ Guadalupe & 4th St.","Semester Membership (Austin B-cycle)",8,2014,30.26774,-97.74692
"2658",9900172647,284,13:12:00,2495,"4th & Congress","Local365",6,2015,30.26634,-97.74378
"2659",15320580,93,10:28:39,3621,"Nueces & 3rd","Local365",NA,NA,30.26697,-97.74929
"2660",9900167424,970,12:12:00,2498,"Convention Center / 4th St. @ MetroRail","24-Hour Kiosk (Austin B-cycle)",6,2014,30.26483,-97.739
"2661",12617683,867,02:06:46,2563,"Davis at Rainey Street","Walk Up",10,2016,30.26019,-97.73845
"2662",9900120747,212,22:12:00,2536,"Waller & 6th St.","Walk Up",4,2015,30.26461,-97.73049
"2663",9900134414,961,12:12:00,2496,"8th & Congress","Annual Membership (Austin B-cycle)",5,2014,30.2698,-97.74186
"2664",14666557,484,16:21:55,2567,"Palmer Auditorium","Local365",5,2017,30.25971,-97.75346
"2665",9900259305,854,18:12:19,2574,"Zilker Park","Walk Up",9,2015,30.2659,-97.76822
"2666",9900308255,775,02:12:37,2537,"West & 6th St.","Walk Up",10,2015,30.27041,-97.75046
"2667",13380294,572,07:47:13,2561,"State Capitol Visitors Garage @ San Jacinto & 12th","Local365",1,2017,30.27336,-97.73805
"2668",9900201749,228,17:12:00,2537,"West & 6th St.","Local365",7,2015,30.27041,-97.75046
"2669",9900191354,232,08:12:00,2499,"City Hall / Lavaca & 2nd","24-Hour Kiosk (Austin B-cycle)",7,2014,30.26476,-97.74678
"2670",10906331,275,13:16:38,2504,"South Congress & Elizabeth","Walk Up",7,2016,30.24891,-97.75019
"2671",9900199316,127,14:12:00,2550,"Republic Square @ Guadalupe & 4th St.","Walk Up",7,2015,30.26774,-97.74692
"2672",8431063,348,16:22:22,3292,"East 4th & Chicon","Walk Up",1,2016,30.25987,-97.72373
"2673",11169790,252,16:11:37,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",7,2016,30.26717,-97.75484
"2674",9900005591,995,10:12:00,2550,"Republic Square @ Guadalupe & 4th St.","Local365",1,2015,30.26774,-97.74692
"2675",9942217,321,06:40:22,3291,"11th & San Jacinto","Local365",5,2016,30.27193,-97.73854
"2676",9986209,440,19:36:10,2502,"Barton Springs & Riverside","Walk Up",5,2016,30.2587,-97.74872
"2677",9900333251,97,13:12:22,2495,"4th & Congress","Walk Up",11,2015,30.26634,-97.74378
"2678",14031462,116,15:07:37,2571,"Red River & 8th Street","Local30",3,2017,30.26854,-97.73646
"2679",15225275,981,12:04:53,2497,"Capitol Station / Congress & 11th","Walk Up",NA,NA,30.2726,-97.74127
"2680",9900311584,27,11:12:00,2566,"Pfluger Bridge @ W 2nd Street","24-Hour Kiosk (Austin B-cycle)",11,2014,30.26717,-97.75484
"2681",9865930,885,17:52:48,2707,"Rainey St @ Cummings","Walk Up",5,2016,30.25579,-97.73982
"2682",9900309233,285,21:12:11,2564,"5th & San Marcos","Local365",10,2015,30.26416,-97.73289
"2683",9900319328,288,16:12:00,2502,"Barton Springs & Riverside","24-Hour Kiosk (Austin B-cycle)",11,2014,30.2587,-97.74872
"2684",9900038448,352,13:12:00,2550,"Republic Square @ Guadalupe & 4th St.","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26774,-97.74692
"2685",14039354,774,02:27:23,2562,"San Jacinto & 8th Street","Walk Up",3,2017,30.26912,-97.73986
"2686",10114372,849,07:56:13,2564,"5th & San Marcos","Local365",5,2016,30.26416,-97.73289
"2687",10751129,685,12:43:31,3291,"11th & San Jacinto","Local365",7,2016,30.27193,-97.73854
"2688",9900034236,422,17:12:00,2495,"4th & Congress","7-Day",2,2015,30.26634,-97.74378
"2689",9900130475,178,18:12:00,2501,"5th & Bowie","Annual Membership (Austin B-cycle)",5,2014,30.2696,-97.75332
"2690",14935442,301,19:07:05,2494,"2nd & Congress","Local365",5,2017,30.26408,-97.74355
"2691",9900168078,936,11:12:00,2501,"5th & Bowie","24-Hour Kiosk (Austin B-cycle)",6,2014,30.2696,-97.75332
"2692",9900108022,749,19:12:00,2570,"South Congress & Academy","Local365",4,2015,30.25226,-97.74854
"2693",9900216035,548,01:12:00,2563,"Davis at Rainey Street","24-Hour Kiosk (Austin B-cycle)",8,2014,30.26019,-97.73845
"2694",9900306930,550,15:12:03,2571,"Red River & 8th Street","Local365",10,2015,30.26854,-97.73646
"2695",8598607,240,12:24:39,2503,"South Congress & James","Weekender",1,2016,30.25103,-97.74926
"2696",9900263333,183,22:12:00,2563,"Davis at Rainey Street","Walk Up",9,2015,30.26019,-97.73845
"2697",9900074491,242,13:12:00,2572,"Barton Springs Pool","Walk Up",3,2015,30.26452,-97.7712
"2698",13378194,974,20:22:49,2537,"West & 6th St.","Local365",1,2017,30.27041,-97.75046
"2699",11760288,417,00:08:44,2547,"Guadalupe & 21st","Walk Up",9,2016,30.28395,-97.74198
"2700",15009953,576,11:36:03,2575,"Riverside @ S. Lamar","Explorer",NA,NA,30.26446,-97.75665
"2701",13848677,588,12:10:03,2565,"Trinity & 6th Street","Walk Up",2,2017,30.26735,-97.73933
"2702",9900106165,100,11:12:00,2565,"Trinity & 6th Street","24-Hour Kiosk (Austin B-cycle)",4,2014,30.26735,-97.73933
"2703",15050575,169,19:26:34,1007,"Lavaca & 6th","Local365+Guest Pass",NA,NA,30.26889,-97.74525
"2704",9900304935,165,18:12:57,2497,"Capitol Station / Congress & 11th","Walk Up",10,2015,30.2726,-97.74127
"2705",13765370,214,09:18:05,2494,"2nd & Congress","Walk Up",2,2017,30.26408,-97.74355
"2706",9900169861,983,18:12:00,2562,"San Jacinto & 8th Street","Walk Up",6,2015,30.26912,-97.73986
"2707",15146545,28,14:24:39,2567,"Palmer Auditorium","Local365",NA,NA,30.25971,-97.75346
"2708",14525276,36,10:44:41,2542,"Plaza Saltillo","Local365",4,2017,30.26217,-97.72743
"2709",15143499,410,10:32:07,2569,"East 11th St. & San Marcos","Explorer",NA,NA,30.26968,-97.73074
"2710",14926270,391,08:16:28,2544,"East 6th & Pedernales St.","Local365",5,2017,30.25895,-97.71475
"2711",9900272808,35,12:12:00,2501,"5th & Bowie","24-Hour Kiosk (Austin B-cycle)",10,2014,30.2696,-97.75332
"2712",9900125952,224,18:12:00,2567,"Palmer Auditorium","7-Day Membership (Austin B-cycle)",5,2014,30.25971,-97.75346
"2713",9900301408,922,16:12:07,2712,"Toomey Rd @ South Lamar","Local365",10,2015,30.26304,-97.75824
"2714",9900034327,161,14:12:00,2711,"Barton Springs @ Kinney Ave","Walk Up",2,2015,30.262,-97.76118
"2715",9900108877,882,12:12:00,2561,"State Capitol Visitors Garage @ San Jacinto & 12th","Walk Up",4,2015,30.27336,-97.73805
"2716",9900269736,228,09:12:00,NA,"East 11th Street at Victory Grill","24-Hour Kiosk (Austin B-cycle)",10,2014,NA,NA
"2717",9003562,229,17:38:58,3377,"MoPac Pedestrian Bridge @ Veterans Drive","Walk Up",3,2016,30.27466,-97.77028
"2718",9900158030,193,17:12:00,2570,"South Congress & Academy","24-Hour Kiosk (Austin B-cycle)",6,2014,30.25226,-97.74854
"2719",9900078204,861,00:12:00,2536,"Waller & 6th St.","Local365",3,2015,30.26461,-97.73049
"2720",9900066411,855,19:12:00,2503,"South Congress & James","7-Day",3,2015,30.25103,-97.74926
"2721",9900115107,882,18:12:00,2497,"Capitol Station / Congress & 11th","Walk Up",4,2015,30.2726,-97.74127
"2722",9900132998,479,10:12:00,2499,"City Hall / Lavaca & 2nd","Annual Membership (Austin B-cycle)",5,2014,30.26476,-97.74678
"2723",9900331341,863,07:12:51,2552,"3rd & West","Local365",11,2015,30.2678,-97.75189
"2724",9900048764,668,17:12:00,2494,"2nd & Congress","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26408,-97.74355
"2725",9900196929,140,18:12:00,2561,"State Capitol Visitors Garage @ San Jacinto & 12th","24-Hour Kiosk (Austin B-cycle)",7,2014,30.27336,-97.73805
"2726",9900204094,539,11:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","Walk Up",7,2015,NA,NA
"2727",14655214,30,17:04:50,2552,"3rd & West","Local365",5,2017,30.2678,-97.75189
"2728",9900309816,577,08:12:10,2707,"Rainey St @ Cummings","Local365",10,2015,30.25579,-97.73982
"2729",13910058,774,12:44:45,2549,"Long Center @ South 1st & Riverside","Walk Up",3,2017,30.25941,-97.74971
"2730",14578421,321,15:33:48,2499,"City Hall / Lavaca & 2nd",NA,4,2017,30.26476,-97.74678
"2731",9900303981,550,17:12:35,2711,"Barton Springs @ Kinney Ave","Weekender",10,2015,30.262,-97.76118
"2732",9900167073,896,15:12:00,2570,"South Congress & Academy","24-Hour Kiosk (Austin B-cycle)",6,2014,30.25226,-97.74854
"2733",9900180632,122,22:12:00,2503,"South Congress & James","Local365",6,2015,30.25103,-97.74926
"2734",9900287497,371,17:12:00,2571,"Red River & 8th Street","24-Hour Kiosk (Austin B-cycle)",10,2014,30.26854,-97.73646
"2735",9900168161,37,13:12:00,2565,"Trinity & 6th Street","24-Hour Kiosk (Austin B-cycle)",6,2014,30.26735,-97.73933
"2736",9900313565,114,16:12:00,2502,"Barton Springs & Riverside","24-Hour Kiosk (Austin B-cycle)",11,2014,30.2587,-97.74872
"2737",9900301434,230,02:12:19,2563,"Davis at Rainey Street","Local30",10,2015,30.26019,-97.73845
"2738",15533240,285,23:32:53,2501,"5th & Bowie","Local365+Guest Pass",NA,NA,30.2696,-97.75332
"2739",9900021465,428,08:12:25,2564,"5th & San Marcos","Local365",1,2016,30.26416,-97.73289
"2740",9900215297,88,20:12:00,2499,"City Hall / Lavaca & 2nd","24-Hour Kiosk (Austin B-cycle)",8,2014,30.26476,-97.74678
"2741",15263485,655,16:24:13,2539,"Convention Center / 3rd & Trinity","Local365",NA,NA,30.26426,-97.74023
"2742",8310855,133,19:26:45,2498,"Convention Center / 4th St. @ MetroRail","Local365",1,2016,30.26483,-97.739
"2743",11180714,272,11:37:30,3513,"South Congress & Barton Springs at the Austin American-Statesman","Explorer",7,2016,30.25839,-97.74592
"2744",9900339159,178,14:12:00,2494,"2nd & Congress","Walk Up",12,2014,30.26408,-97.74355
"2745",9900023468,984,14:12:00,2497,"Capitol Station / Congress & 11th","Founding Member (Austin B-cycle)",2,2014,30.2726,-97.74127
"2746",13844465,765,18:09:52,2495,"4th & Congress","Local365",2,2017,30.26634,-97.74378
"2747",9900011997,107,14:12:47,2707,"Rainey St @ Cummings","Local365",1,2016,30.25579,-97.73982
"2748",9900230409,993,08:12:00,2501,"5th & Bowie","Local365",8,2015,30.2696,-97.75332
"2749",9900024318,340,14:12:00,2549,"Long Center @ South 1st & Riverside","24-Hour Kiosk (Austin B-cycle)",2,2014,30.25941,-97.74971
"2750",9900308087,132,19:12:42,1008,"Nueces @ 3rd","Annual",10,2015,30.26694,-97.74939
"2751",9900314600,302,12:12:00,2707,"Rainey St @ Cummings","24-Hour Kiosk (Austin B-cycle)",11,2014,30.25579,-97.73982
"2752",9900219114,315,00:12:00,2563,"Davis at Rainey Street","24-Hour Kiosk (Austin B-cycle)",8,2014,30.26019,-97.73845
"2753",9900133757,895,15:12:00,2565,"Trinity & 6th Street","24-Hour Kiosk (Austin B-cycle)",5,2014,30.26735,-97.73933
"2754",9900337844,385,07:12:00,2502,"Barton Springs & Riverside","Walk Up",12,2014,30.2587,-97.74872
"2755",9900227927,878,19:12:00,2549,"Long Center @ South 1st & Riverside","Walk Up",8,2015,30.25941,-97.74971
"2756",12565342,660,14:26:16,3464,"Pease Park","Walk Up",10,2016,30.28118,-97.75219
"2757",9900262772,190,14:12:13,2561,"State Capitol Visitors Garage @ San Jacinto & 12th","Walk Up",9,2015,30.27336,-97.73805
"2758",15423814,284,18:09:27,3390,"Brazos & 6th","Local30",NA,NA,30.26754,-97.74154
"2759",14085194,311,19:48:11,2563,"Davis at Rainey Street","Walk Up",3,2017,30.26019,-97.73845
"2760",14343357,800,10:45:05,2569,"East 11th St. & San Marcos","Walk Up",4,2017,30.26968,-97.73074
"2761",14548711,281,10:23:57,3377,"MoPac Pedestrian Bridge @ Veterans Drive","Local30",4,2017,30.27466,-97.77028
"2762",8438281,589,15:06:53,2707,"Rainey St @ Cummings","Walk Up",1,2016,30.25579,-97.73982
"2763",9900249096,306,18:12:00,2502,"Barton Springs & Riverside","24-Hour Kiosk (Austin B-cycle)",9,2014,30.2587,-97.74872
"2764",8609233,26,14:23:34,2549,"Long Center @ South 1st & Riverside","Walk Up",1,2016,30.25941,-97.74971
"2765",15154558,421,13:08:00,2575,"Riverside @ S. Lamar","Local30",NA,NA,30.26446,-97.75665
"2766",14339112,347,20:28:23,2495,"4th & Congress","Local365",4,2017,30.26634,-97.74378
"2767",9900263990,202,12:12:57,1008,"Nueces @ 3rd","Local365",9,2015,30.26694,-97.74939
"2768",9900054089,373,18:12:00,2537,"West & 6th St.","24-Hour Kiosk (Austin B-cycle)",3,2014,30.27041,-97.75046
"2769",9900040176,299,15:12:00,2561,"State Capitol Visitors Garage @ San Jacinto & 12th","24-Hour Kiosk (Austin B-cycle)",3,2014,30.27336,-97.73805
"2770",9900279558,223,17:12:00,2536,"Waller & 6th St.","24-Hour Kiosk (Austin B-cycle)",10,2014,30.26461,-97.73049
"2771",9900148551,85,13:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","Walk Up",5,2015,NA,NA
"2772",15431156,352,14:12:04,3685,"Henderson & 9th","Local365",NA,NA,30.27217,-97.75246
"2773",9900073727,553,07:12:00,2540,"17th & Guadalupe","Walk Up",3,2015,30.27974,-97.74254
"2774",9900002733,907,15:12:00,2503,"South Congress & James","24-Hour Kiosk (Austin B-cycle)",1,2014,30.25103,-97.74926
"2775",9900340472,970,16:12:00,2570,"South Congress & Academy","Walk Up",12,2014,30.25226,-97.74854
"2776",14281358,576,14:23:05,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",4,2017,30.26717,-97.75484
"2777",8867315,52,10:21:26,3377,"MoPac Pedestrian Bridge @ Veterans Drive","Walk Up",2,2016,30.27466,-97.77028
"2778",9900226472,348,19:12:00,2564,"5th & San Marcos","Local30",8,2015,30.26416,-97.73289
"2779",9900155578,247,18:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","24-Hour Kiosk (Austin B-cycle)",6,2014,NA,NA
"2780",9900118865,320,23:12:00,2563,"Davis at Rainey Street","Explorer",4,2015,30.26019,-97.73845
"2781",14550549,152,12:51:43,2563,"Davis at Rainey Street",NA,4,2017,30.26019,-97.73845
"2782",9185320,873,12:47:14,2542,"Plaza Saltillo","Walk Up",3,2016,30.26217,-97.72743
"2783",12867743,285,08:19:46,2504,"South Congress & Elizabeth","Local365",11,2016,30.24891,-97.75019
"2784",9310924,440,09:18:15,2501,"5th & Bowie","Walk Up",3,2016,30.2696,-97.75332
"2785",9900115749,890,07:12:00,2567,"Palmer Auditorium","Walk Up",4,2015,30.25971,-97.75346
"2786",12784787,393,10:53:17,2494,"2nd & Congress","Walk Up",11,2016,30.26408,-97.74355
"2787",14875633,157,14:47:47,3687,"Boardwalk West","Explorer",5,2017,30.25457,-97.74258
"2788",9900095824,54,13:12:00,2542,"Plaza Saltillo","Founding Member (Austin B-cycle)",4,2014,30.26217,-97.72743
"2789",15505808,134,08:52:01,3377,"MoPac Pedestrian Bridge @ Veterans Drive","Local365+Guest Pass",NA,NA,30.27466,-97.77028
"2790",9900322156,928,18:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","24-Hour Kiosk (Austin B-cycle)",11,2014,NA,NA
"2791",9900124258,800,08:12:00,2498,"Convention Center / 4th St. @ MetroRail","Annual Membership (Austin B-cycle)",5,2014,30.26483,-97.739
"2792",9900346396,843,20:12:32,2570,"South Congress & Academy","Walk Up",12,2015,30.25226,-97.74854
"2793",9900009478,208,16:12:00,2566,"Pfluger Bridge @ W 2nd Street","Local365",1,2015,30.26717,-97.75484
"2794",9206287,230,21:52:41,2563,"Davis at Rainey Street","Walk Up",3,2016,30.26019,-97.73845
"2795",9900195108,93,19:12:00,2569,"East 11th St. & San Marcos","24-Hour Kiosk (Austin B-cycle)",7,2014,30.26968,-97.73074
"2796",10780212,930,14:59:23,2501,"5th & Bowie","Walk Up",7,2016,30.2696,-97.75332
"2797",9900283502,956,15:12:00,2501,"5th & Bowie","Annual Membership (Austin B-cycle)",10,2014,30.2696,-97.75332
"2798",9900309555,789,12:12:09,2544,"East 6th & Pedernales St.","Walk Up",10,2015,30.25895,-97.71475
"2799",9083433,957,12:32:28,2496,"8th & Congress","Walk Up",3,2016,30.2698,-97.74186
